Name,Flux,Error_flux
Hgamma,2.5189808398162374,0.2505808200091669
Hbeta,6.759163372016106,0.5996515078058543
Halpha,29.609860476061794,0.9642762478099832
[SII]6731_d1,1.053985289776128,0.3630818573351126
[SII]6731_d2,5.409397488208143,0.40840852631247376
HeII4687,0.10975534065900075,0.02147002295172274
HeI5876,0.9084300351092954,0.05701924773562061
[OIII]4959,2.15755038253784,0.39304569736977224
[OIII]5007,6.4726511476135205,0.39304569736977224
[OI]6300,0.35388975127157113,0.02599590878760613
[OI]6364,0.11796325042385704,0.02599590878760613
[NII]6548,2.4261068664174785,0.17750643661975898
[NII]6583,7.278320599252435,0.17750643661975898
