Name,Flux,Error_flux
Hgamma,0.42886340416725416,0.03534446303806573
Hbeta,1.1946546789878225,0.1154859961300311
Halpha,6.3108717662127525,0.11870597969167593
[SII]6716,0.9568901498129536,0.03181442601568229
[SII]6731,0.7631094286136375,0.032756244844835344
HeII4687,0.01707509532699633,0.007272149471843293
HeI5876,0.19209913556927533,0.015391925629844067
[OIII]4959,0.2786521957498956,0.07188371102572501
[OIII]5007,0.8359565872496868,0.07188371102572501
[OI]6300,0.1818417716727228,0.038858183939366776
[OI]6364,0.060613923890907605,0.038858183939366776
[NII]6548,0.5877619356706755,0.045033093963769116
[NII]6583,1.7632858070120263,0.045033093963769116
