Name,Flux,Error_flux
Hgamma,0.08525371477716064,0.01997574071616623
Hbeta,0.31603142042433796,0.02434735703815548
Halpha,1.1604652568402016,0.04460667465077162
[SII]6716,0.2516968117590014,0.02753773799175846
[SII]6731,0.18342490712270573,0.008466932243133506
HeII4687,0.01292988861638823,0.0038738470736537156
HeI5876,0.11238652279709946,0.019343208870055622
[OIII]4959,0.10255655902622406,0.023485025561578367
[OIII]5007,0.30766967707867215,0.023485025561578367
[OI]6300,0.0,0.033479852915457894
[OI]6364,0.0,0.033479852915457894
[NII]6548,0.0629452898970953,0.053312059754050206
[NII]6583,0.1888358696912859,0.053312059754050206
