Name,Flux,Error_flux
Hgamma,1.3623235487523562,0.09602915110220779
Hbeta,3.717527162576847,0.20070764367407815
Halpha,16.01626449746919,0.236206264555181
[SII]6716,3.566560167435745,0.10084934904264994
[SII]6731,2.3833255827912443,0.048825085617865485
HeII4687,0.07370507349429822,0.030455259304727807
HeI5876,0.39036898834861683,0.08774022806373923
[OIII]4959,0.6309464608075979,0.1750658898128707
[OIII]5007,1.8928393824227936,0.1750658898128707
[OI]6300,0.4012665076357138,0.0314436564568236
[OI]6364,0.13375550254523794,0.0314436564568236
[NII]6548,1.5139869185564485,0.10623493525224938
[NII]6583,4.541960755669345,0.10623493525224938
