Name,Flux,Error_flux
Hgamma,0.08892505860840778,0.010601286915583022
Hbeta,0.3925986644163684,0.03192604670449976
Halpha,1.2938385194113065,0.028179626809807314
[SII]6716,0.46512774014175107,0.02379338839074598
[SII]6731,0.2894074685819343,0.027409253364760883
HeII4687,0.0,0.008633830334629281
HeI5876,0.030401566591797647,0.014002896551484897
[OIII]4959,0.0988409462397479,0.015520406111844035
[OIII]5007,0.2965228387192437,0.015520406111844035
[OI]6300,0.09138750496331846,0.022918421899015915
[OI]6364,0.030462501654439488,0.022918421899015915
[NII]6548,0.15076097437611458,0.02684050759893295
[NII]6583,0.45228292312834373,0.02684050759893295
