Name,Flux,Error_flux
Hgamma,1.4864294254021149,0.08845126165095539
Hbeta,3.657215471960224,0.3270458847079301
Halpha,13.527711180893617,0.2903130077343896
[SII]6716,3.2652776806540493,0.10912548189499553
[SII]6731,2.3392140143463798,0.10269247893636832
HeII4687,0.026729950296593624,0.02062657044413774
HeI5876,0.25513379043627216,0.05133349590567351
[OIII]4959,0.3418567727923057,0.08506429672621961
[OIII]5007,1.0255703183769171,0.08506429672621961
[OI]6300,0.3324225429781137,0.03058662812686171
[OI]6364,0.1108075143260379,0.03058662812686171
[NII]6548,1.5400363753989363,0.14349905941211702
[NII]6583,4.620109126196809,0.14349905941211702
