Name,Flux,Error_flux
Hgamma,0.08573673527277154,0.020675700675668332
Hbeta,0.29525482425935295,0.02225122117070202
Halpha,1.0927930423026868,0.04380408422295008
[SII]6716,0.2316542881042961,0.023751304777436488
[SII]6731,0.17295686883091774,0.008400438682660237
HeII4687,0.017811507727419594,0.0029792584103612504
HeI5876,0.11358048804691837,0.018956821320534306
[OIII]4959,0.09391609681922772,0.023553946139253396
[OIII]5007,0.2817482904576831,0.023553946139253396
[OI]6300,0.0,0.03311132473514342
[OI]6364,0.0,0.03311132473514342
[NII]6548,0.05702966733860364,0.05247087120791666
[NII]6583,0.1710890020158109,0.05247087120791666
