Name,Flux,Error_flux
Hgamma,1.0583071425584938,0.07479283057755631
Hbeta,2.989397404326234,0.16593747389216196
Halpha,12.202836797173921,0.18676510463487744
[SII]6716,2.609260636402034,0.08007334139367346
[SII]6731,1.7064827292094111,0.0338911388368154
HeII4687,0.025804878584540624,0.015483759215140109
HeI5876,0.32673131122681426,0.06412525527272953
[OIII]4959,0.48631631540466497,0.13521545493735374
[OIII]5007,1.4589489462139948,0.13521545493735374
[OI]6300,0.2693840640002599,0.024246390315812234
[OI]6364,0.08979468800008662,0.024246390315812234
[NII]6548,1.1484395908822258,0.09248802151248875
[NII]6583,3.4453187726466776,0.09248802151248875
