Name,Flux,Error_flux
Hgamma,0.6927196135356687,0.08321699047467669
Hbeta,1.7670134800070272,0.09896245859905028
Halpha,4.441548658473146,0.08818688273269701
[SII]6716,0.9780501068415106,0.04662131923925442
[SII]6731,0.6801789580083579,0.027815974670979928
HeII4687,0.05083481470483,0.05404419367499942
HeI5876,0.26924368524729425,0.02322224334136112
[OIII]4959,0.8037789335249831,0.08671362271069116
[OIII]5007,2.4113368005749494,0.08671362271069116
[OI]6300,0.060965020717113634,0.04406427729935339
[OI]6364,0.02032167357237121,0.04406427729935339
[NII]6548,0.4753283706034261,0.05375388958555028
[NII]6583,1.4259851118102782,0.05375388958555028
