Name,Flux,Error_flux
Hgamma,0.15719477188989503,0.07593648295265139
Hbeta,0.3489727746021758,0.08937456318413824
Halpha,2.405323146992206,0.17130623767613942
[SII]6716,0.5690979801918764,0.07297575739304836
[SII]6731,0.34173000125826897,0.07397616977142846
HeII4687,0.0025296775287320244,0.028978271305169282
HeI5876,0.05269083708817808,0.04845174529022986
[OIII]4959,0.010709431252646055,0.057539163996330245
[OIII]5007,0.032128293757938166,0.057539163996330245
[OI]6300,0.06096826860311416,0.03914088909737563
[OI]6364,0.020322756201038055,0.03914088909737563
[NII]6548,0.43524832467964375,0.16756927636556135
[NII]6583,1.3057449740389313,0.16756927636556135
